,date,open,close,high,low,volume,code
42,2004-03-12,1096.35,1099.08,1102.13,1088.44,5236100.0,sz50
43,2004-03-15,1100.4,1131.68,1134.28,1100.15,10252100.0,sz50
44,2004-03-16,1136.27,1135.57,1139.49,1127.85,7329360.0,sz50
45,2004-03-17,1136.45,1135.17,1139.28,1124.6,5489800.0,sz50
46,2004-03-18,1134.93,1111.85,1141.81,1110.32,6869800.0,sz50
47,2004-03-19,1110.44,1129.78,1130.26,1107.1,5885989.0,sz50
48,2004-03-22,1130.87,1134.79,1141.81,1126.19,5093689.0,sz50
49,2004-03-23,1133.99,1121.33,1134.13,1115.67,5587539.0,sz50
50,2004-03-24,1120.21,1115.51,1125.06,1109.33,4800139.0,sz50
51,2004-03-25,1114.75,1115.24,1126.19,1108.18,4609219.0,sz50
52,2004-03-26,1115.49,1112.78,1118.72,1105.55,5394550.0,sz50
53,2004-03-29,1112.28,1101.66,1115.05,1100.43,5336269.0,sz50
54,2004-03-30,1100.8,1101.27,1106.01,1093.12,4158680.0,sz50
55,2004-03-31,1102.29,1108.54,1113.74,1097.87,4247860.0,sz50
56,2004-04-01,1109.72,1123.44,1124.25,1108.91,4682710.0,sz50
57,2004-04-02,1125.36,1127.81,1133.44,1122.64,5788950.0,sz50
58,2004-04-05,1128.51,1118.27,1129.81,1112.29,6259750.0,sz50
59,2004-04-06,1117.89,1123.86,1124.02,1106.6,5545980.0,sz50
60,2004-04-07,1124.25,1117.44,1125.63,1116.13,4674500.0,sz50
61,2004-04-08,1117.12,1112.84,1118.47,1109.78,5758739.0,sz50
62,2004-04-09,1113.72,1088.16,1119.15,1083.33,6921970.0,sz50
63,2004-04-12,1082.45,1080.08,1087.48,1071.12,5021169.0,sz50
64,2004-04-13,1081.05,1072.73,1087.32,1070.84,4958850.0,sz50
65,2004-04-14,1072.2,1065.68,1074.63,1052.92,4838039.0,sz50
66,2004-04-15,1066.18,1055.89,1072.24,1053.08,3601200.0,sz50
67,2004-04-16,1056.8,1071.23,1071.55,1049.03,4437639.0,sz50
68,2004-04-19,1072.5,1054.74,1073.4,1052.5,4078680.0,sz50
69,2004-04-20,1053.44,1052.24,1059.42,1045.2,3393889.0,sz50
70,2004-04-21,1053.38,1043.53,1061.65,1040.37,4492800.0,sz50
71,2004-04-22,1042.47,1050.76,1055.21,1039.35,4135650.0,sz50
72,2004-04-23,1048.23,1034.41,1048.27,1032.87,3236350.0,sz50
73,2004-04-26,1034.04,1039.0,1041.59,1030.06,2507980.0,sz50
74,2004-04-27,1040.92,1031.22,1045.24,1027.61,3599319.0,sz50
75,2004-04-28,1028.46,1029.81,1034.91,1015.87,3733430.0,sz50
76,2004-04-29,1028.58,1016.51,1037.75,1015.5,4811469.0,sz50
77,2004-04-30,1017.64,1025.95,1029.62,1011.21,4781900.0,sz50
78,2004-05-10,1028.46,996.16,1031.02,993.64,2797280.0,sz50
79,2004-05-11,994.05,1003.9,1006.17,989.31,2133180.0,sz50
80,2004-05-12,1004.8,1025.02,1025.41,1001.97,3201940.0,sz50
81,2004-05-13,1026.67,1021.0,1026.82,1016.25,2105180.0,sz50
82,2004-05-14,1020.9,997.95,1021.31,994.95,2675900.0,sz50
83,2004-05-17,993.14,981.74,999.45,980.67,2975700.0,sz50
84,2004-05-18,978.3,989.21,989.5,966.06,5222880.0,sz50
85,2004-05-19,989.87,988.92,1001.9,981.12,3852339.0,sz50
86,2004-05-20,988.99,985.93,1000.27,981.28,2613290.0,sz50
87,2004-05-21,985.93,994.45,995.18,985.14,2583700.0,sz50
88,2004-05-24,995.08,991.85,997.72,989.21,2052459.0,sz50
89,2004-05-25,991.77,978.59,992.0,977.22,2311800.0,sz50
90,2004-05-26,976.52,985.0,986.94,972.41,1774619.0,sz50
91,2004-05-27,984.58,1003.29,1006.69,977.73,4014930.0,sz50
92,2004-05-28,1003.93,995.64,1005.88,994.41,2102530.0,sz50
93,2004-05-31,995.83,1001.19,1003.76,994.68,1787669.0,sz50
94,2004-06-01,1000.28,1014.17,1014.21,999.33,2904100.0,sz50
95,2004-06-02,1014.31,1001.69,1014.71,999.22,2656619.0,sz50
96,2004-06-03,1001.0,986.45,1001.14,985.1,2088330.0,sz50
97,2004-06-04,985.55,986.22,992.03,981.61,2090800.0,sz50
98,2004-06-07,984.04,973.22,984.08,967.64,2163269.0,sz50
99,2004-06-08,971.03,954.77,974.65,952.84,3290360.0,sz50
100,2004-06-09,952.19,941.3,956.68,938.96,3092359.0,sz50
101,2004-06-10,939.5,944.25,951.35,936.64,2851580.0,sz50
102,2004-06-11,947.5,942.86,961.57,941.54,2948909.0,sz50
103,2004-06-14,941.04,924.59,941.04,919.53,2891000.0,sz50
104,2004-06-15,922.93,942.68,948.28,919.96,3057259.0,sz50
105,2004-06-16,943.36,947.16,959.0,933.48,3362610.0,sz50
106,2004-06-17,946.56,926.04,948.36,924.79,2590709.0,sz50
107,2004-06-18,922.34,910.19,922.34,899.27,3572030.0,sz50
108,2004-06-21,904.95,909.05,913.91,899.22,2125600.0,sz50
109,2004-06-22,908.86,918.8,924.62,905.94,2503209.0,sz50
110,2004-06-23,918.43,912.85,918.43,905.41,2227280.0,sz50
111,2004-06-24,911.36,906.42,918.32,905.0,2311609.0,sz50
112,2004-06-25,904.47,891.79,912.88,890.22,2448650.0,sz50
113,2004-06-28,887.16,883.76,892.58,880.53,2246050.0,sz50
114,2004-06-29,885.06,901.05,901.39,877.32,3139659.0,sz50
115,2004-06-30,900.34,897.71,907.37,894.19,2700640.0,sz50
116,2004-07-01,896.38,925.0,927.62,896.01,4460069.0,sz50
117,2004-07-02,924.08,926.62,931.42,917.04,3160890.0,sz50
118,2004-07-05,925.37,928.67,928.75,919.0,3307350.0,sz50
119,2004-07-06,928.76,931.88,944.29,928.39,4226019.0,sz50
120,2004-07-07,930.68,923.86,930.74,921.24,2119080.0,sz50
121,2004-07-08,922.63,927.03,927.37,917.47,2079330.0,sz50
122,2004-07-09,927.22,923.2,936.92,922.28,2256250.0,sz50
123,2004-07-12,919.79,904.55,919.79,901.52,2528340.0,sz50
124,2004-07-13,902.27,906.97,909.93,898.08,2118869.0,sz50
125,2004-07-14,907.52,912.19,914.71,897.23,3050080.0,sz50
126,2004-07-15,912.92,925.68,926.25,909.65,4554939.0,sz50
127,2004-07-16,927.4,946.18,948.85,926.43,8371489.0,sz50
128,2004-07-19,946.34,947.42,954.16,938.69,4251250.0,sz50
129,2004-07-20,945.73,939.22,946.01,934.72,3715869.0,sz50
130,2004-07-21,937.45,940.51,943.11,932.28,2326509.0,sz50
131,2004-07-22,940.38,913.14,941.76,910.21,4832680.0,sz50
132,2004-07-23,910.21,915.04,915.99,901.76,4391589.0,sz50
133,2004-07-26,910.31,903.75,914.24,899.64,2626180.0,sz50
134,2004-07-27,902.9,903.32,909.44,896.24,2956940.0,sz50
135,2004-07-28,904.29,906.05,914.04,891.72,3524550.0,sz50
136,2004-07-29,905.67,918.79,918.86,905.54,4066010.0,sz50
137,2004-07-30,919.94,906.27,920.52,905.63,3201300.0,sz50
138,2004-08-02,901.81,900.02,905.9,897.61,1996490.0,sz50
139,2004-08-03,898.49,893.3,905.3,891.76,2333150.0,sz50
140,2004-08-04,893.06,923.02,938.23,888.79,7671839.0,sz50
141,2004-08-05,919.84,909.08,929.26,907.7,4403869.0,sz50
142,2004-08-06,908.33,911.55,920.02,904.55,3389739.0,sz50
143,2004-08-09,909.42,920.76,922.94,906.66,2936669.0,sz50
144,2004-08-10,921.7,926.54,927.93,918.08,2537300.0,sz50
145,2004-08-11,926.48,914.61,926.94,911.86,2506019.0,sz50
146,2004-08-12,909.68,907.83,909.68,899.66,2661769.0,sz50
147,2004-08-13,901.26,907.0,914.54,898.73,3755419.0,sz50
148,2004-08-16,905.52,904.01,912.12,901.45,2578840.0,sz50
149,2004-08-17,903.78,910.86,912.7,898.87,2079080.0,sz50
150,2004-08-18,910.93,911.85,922.17,910.41,2594000.0,sz50
151,2004-08-19,911.48,903.32,911.48,898.99,2478490.0,sz50
152,2004-08-20,900.85,904.83,909.52,896.7,2524750.0,sz50
153,2004-08-23,903.19,889.66,903.21,889.03,2073580.0,sz50
154,2004-08-24,887.91,897.77,900.31,883.26,2423680.0,sz50
155,2004-08-25,897.65,894.37,899.26,892.14,1545020.0,sz50
156,2004-08-26,893.45,892.1,895.65,886.43,1530229.0,sz50
157,2004-08-27,891.99,883.7,894.89,879.66,2079709.0,sz50
158,2004-08-30,880.65,882.05,884.71,876.55,1639109.0,sz50
159,2004-08-31,896.86,895.78,908.21,888.37,2910150.0,sz50
160,2004-09-01,894.62,880.54,894.62,879.4,2020119.0,sz50
161,2004-09-02,878.63,881.57,882.63,867.02,3159290.0,sz50
162,2004-09-03,882.08,879.42,884.16,875.38,1597270.0,sz50
163,2004-09-06,878.4,874.69,879.27,871.15,1700450.0,sz50
164,2004-09-07,874.1,877.77,878.86,869.87,1597379.0,sz50
165,2004-09-08,877.14,864.59,877.75,858.86,3834100.0,sz50
166,2004-09-09,862.36,848.46,862.54,847.07,2960519.0,sz50
167,2004-09-10,846.38,851.97,852.65,839.93,1800980.0,sz50
168,2004-09-13,850.22,834.1,850.22,833.09,1863480.0,sz50
169,2004-09-14,838.55,860.1,864.66,838.55,3962950.0,sz50
170,2004-09-15,862.57,892.77,905.62,859.89,8520689.0,sz50
171,2004-09-16,899.9,903.4,909.91,893.38,6511719.0,sz50
172,2004-09-17,905.57,932.32,932.82,901.65,9875810.0,sz50
173,2004-09-20,939.42,965.11,965.29,938.46,13134300.0,sz50
174,2004-09-21,967.56,955.0,967.78,947.78,9068589.0,sz50
175,2004-09-22,951.84,933.1,957.47,929.85,9021500.0,sz50
176,2004-09-23,931.67,967.32,967.76,926.37,6197819.0,sz50
177,2004-09-24,975.12,951.09,991.73,950.34,13635400.0,sz50
178,2004-09-27,964.02,946.14,971.35,940.37,6380100.0,sz50
179,2004-09-28,948.18,947.77,954.1,937.3,4336169.0,sz50
180,2004-09-29,948.51,936.46,950.99,934.95,3887719.0,sz50
181,2004-09-30,936.38,924.35,938.69,920.54,4317369.0,sz50
182,2004-10-08,922.8,936.01,936.24,904.98,4731580.0,sz50
183,2004-10-11,936.48,923.22,938.64,920.6,6302680.0,sz50
184,2004-10-12,920.78,902.72,921.42,900.19,5108730.0,sz50
185,2004-10-13,901.27,901.97,909.13,894.67,4251089.0,sz50
186,2004-10-14,902.47,876.82,903.48,874.7,4972230.0,sz50
187,2004-10-15,873.76,879.72,884.78,867.3,4002419.0,sz50
188,2004-10-18,880.27,882.66,887.64,869.04,2558550.0,sz50
189,2004-10-19,885.38,884.93,901.29,882.85,3456119.0,sz50
190,2004-10-20,884.54,879.39,884.54,867.6,3347710.0,sz50
191,2004-10-21,879.66,864.31,885.56,861.61,6055730.0,sz50
192,2004-10-22,864.38,878.74,881.19,858.6,5223960.0,sz50
193,2004-10-25,886.05,865.65,893.11,864.42,5931400.0,sz50
194,2004-10-26,864.43,875.85,875.96,851.45,5815650.0,sz50
195,2004-10-27,876.98,884.85,885.1,866.56,7450789.0,sz50
196,2004-10-28,885.41,882.91,892.78,879.47,5923450.0,sz50
197,2004-10-29,867.57,870.79,881.24,860.68,6156769.0,sz50
198,2004-11-01,869.17,862.83,875.43,862.42,3896210.0,sz50
199,2004-11-02,861.96,862.25,865.19,853.39,3505450.0,sz50
200,2004-11-03,864.36,877.53,879.06,862.05,4218239.0,sz50
201,2004-11-04,877.76,860.81,885.61,858.14,4641810.0,sz50
202,2004-11-05,864.71,862.26,870.06,857.46,3029200.0,sz50
203,2004-11-08,860.63,864.34,866.15,853.31,1998290.0,sz50
204,2004-11-09,864.89,864.57,871.22,860.28,1788280.0,sz50
205,2004-11-10,867.1,897.77,904.27,860.96,8588039.0,sz50
206,2004-11-11,900.34,894.11,914.36,893.3,8506179.0,sz50
207,2004-11-12,893.17,898.17,902.98,890.35,4457510.0,sz50
208,2004-11-15,900.66,906.98,909.55,899.62,3977230.0,sz50
209,2004-11-16,908.49,906.73,911.1,901.11,3617669.0,sz50
210,2004-11-17,906.3,896.1,906.88,892.93,2814600.0,sz50
211,2004-11-18,894.32,900.82,901.22,893.48,2569919.0,sz50
212,2004-11-19,902.48,906.99,907.57,898.24,3370419.0,sz50
213,2004-11-22,907.05,905.84,910.05,901.67,3468380.0,sz50
214,2004-11-23,905.79,893.28,905.79,892.65,3242430.0,sz50
215,2004-11-24,893.39,889.12,902.69,888.21,3688189.0,sz50
216,2004-11-25,889.43,890.78,893.89,883.69,3499110.0,sz50
217,2004-11-26,890.38,889.08,893.46,888.21,2130380.0,sz50
218,2004-11-29,887.76,879.26,889.29,877.98,2315850.0,sz50
219,2004-11-30,878.35,879.31,882.5,875.89,2094159.0,sz50
220,2004-12-01,880.07,875.4,881.77,874.66,1909959.0,sz50
221,2004-12-02,874.88,871.12,875.05,865.13,3010869.0,sz50
222,2004-12-03,870.57,871.56,878.27,869.57,2335740.0,sz50
223,2004-12-06,872.28,875.0,877.9,865.96,1828540.0,sz50
224,2004-12-07,875.44,868.29,878.19,867.73,2164090.0,sz50
225,2004-12-08,874.6,868.9,878.49,867.07,2037740.0,sz50
226,2004-12-09,869.01,878.72,890.5,861.82,5684880.0,sz50
227,2004-12-10,877.16,868.43,881.45,867.74,2988530.0,sz50
228,2004-12-13,864.35,865.76,867.74,859.0,2270800.0,sz50
229,2004-12-14,865.38,862.06,870.08,860.35,2560080.0,sz50
230,2004-12-15,862.26,867.6,872.11,854.85,3944489.0,sz50
231,2004-12-16,867.38,867.0,875.76,861.17,3414480.0,sz50
232,2004-12-17,865.52,857.25,866.04,855.63,2360690.0,sz50
233,2004-12-20,853.0,845.68,853.16,842.72,2791119.0,sz50
234,2004-12-21,847.35,845.38,855.08,842.65,2644309.0,sz50
235,2004-12-22,848.16,865.08,865.17,842.32,5298280.0,sz50
236,2004-12-23,865.32,850.7,865.32,850.03,2359380.0,sz50
237,2004-12-24,848.57,851.78,856.49,848.08,2457730.0,sz50
238,2004-12-27,851.78,848.19,859.09,846.02,3169630.0,sz50
239,2004-12-28,849.42,848.63,852.66,843.62,2893509.0,sz50
240,2004-12-29,847.88,843.78,854.33,842.27,3604330.0,sz50
241,2004-12-30,842.36,843.53,848.16,837.21,3582310.0,sz50
242,2004-12-31,846.12,842.73,850.85,841.7,2978719.0,sz50
243,2005-01-04,836.99,827.07,836.99,824.01,4031700.0,sz50
244,2005-01-05,825.71,831.43,836.43,822.97,3020859.0,sz50
245,2005-01-06,831.99,822.5,833.07,820.34,2753569.0,sz50
246,2005-01-07,822.67,823.62,832.95,819.44,3066090.0,sz50
247,2005-01-10,823.77,832.99,833.65,821.0,2479409.0,sz50
248,2005-01-11,833.21,837.86,839.69,831.38,2450100.0,sz50
249,2005-01-12,837.36,837.24,837.8,831.18,1632750.0,sz50
250,2005-01-13,836.17,834.22,838.19,833.1,2096690.0,sz50
251,2005-01-14,834.35,829.04,845.55,828.05,3627089.0,sz50
252,2005-01-17,821.19,811.55,825.54,810.0,3252219.0,sz50
253,2005-01-18,811.32,817.31,817.69,805.37,3719260.0,sz50
254,2005-01-19,816.64,810.99,817.16,809.49,3297550.0,sz50
255,2005-01-20,807.4,805.08,810.87,801.07,3649389.0,sz50
256,2005-01-21,803.09,831.85,835.24,798.35,7407810.0,sz50
257,2005-01-24,847.07,842.41,851.24,831.08,6486119.0,sz50
258,2005-01-25,839.72,841.64,842.19,832.09,4119280.0,sz50
259,2005-01-26,840.82,834.67,844.07,833.64,3018080.0,sz50
260,2005-01-27,831.83,821.71,833.75,820.93,3029540.0,sz50
261,2005-01-28,819.66,820.69,822.82,816.54,2339919.0,sz50
262,2005-01-31,817.93,813.75,819.35,810.72,2588409.0,sz50
263,2005-02-01,812.56,817.87,824.11,812.15,2732300.0,sz50
264,2005-02-02,819.24,860.5,860.88,819.24,7774029.0,sz50
265,2005-02-03,856.77,848.49,867.2,846.41,7120289.0,sz50
266,2005-02-04,847.62,872.88,877.39,845.45,7331550.0,sz50
267,2005-02-16,877.97,875.46,884.99,871.38,5056839.0,sz50
268,2005-02-17,876.64,870.09,876.64,861.45,3634850.0,sz50
269,2005-02-18,869.4,856.21,870.53,855.42,3521319.0,sz50
270,2005-02-21,856.95,874.02,874.1,856.95,4329100.0,sz50
271,2005-02-22,874.95,887.07,889.98,870.59,6674489.0,sz50
272,2005-02-23,886.67,877.91,886.67,872.56,7459589.0,sz50
273,2005-02-24,875.73,877.34,878.14,870.04,5475889.0,sz50
274,2005-02-25,878.22,878.5,888.79,877.1,6543360.0,sz50
275,2005-02-28,878.55,868.89,878.66,864.65,4847489.0,sz50
276,2005-03-01,868.37,866.26,871.42,863.49,3179950.0,sz50
277,2005-03-02,866.08,855.88,875.07,855.28,5951919.0,sz50
278,2005-03-03,854.79,861.69,863.1,851.43,3339210.0,sz50
279,2005-03-04,862.11,859.49,866.58,858.13,2983019.0,sz50
280,2005-03-07,859.66,863.7,865.53,859.52,2797009.0,sz50
281,2005-03-08,867.83,876.34,876.88,863.6,5257460.0,sz50
282,2005-03-09,878.36,869.4,880.49,867.07,6973989.0,sz50
283,2005-03-10,869.02,851.53,869.1,850.04,5591639.0,sz50
284,2005-03-11,850.91,853.9,857.27,847.81,4661689.0,sz50
285,2005-03-14,853.35,857.61,865.82,844.18,5537530.0,sz50
286,2005-03-15,857.34,840.96,857.62,839.45,4667619.0,sz50
287,2005-03-16,839.6,832.82,840.59,829.4,3904400.0,sz50
288,2005-03-17,833.71,826.68,835.69,826.16,3483100.0,sz50
289,2005-03-18,826.06,821.03,830.2,818.8,3402969.0,sz50
290,2005-03-21,820.42,823.13,825.85,818.27,2710830.0,sz50
291,2005-03-22,822.61,808.1,823.22,805.51,4212960.0,sz50
292,2005-03-23,806.4,801.98,812.28,798.01,4033780.0,sz50
293,2005-03-24,800.8,808.18,808.87,795.84,3680110.0,sz50
294,2005-03-25,807.65,806.42,810.45,802.61,2741209.0,sz50
295,2005-03-28,805.41,805.56,805.91,795.46,2199640.0,sz50
296,2005-03-29,805.48,802.74,812.33,802.13,2791490.0,sz50
297,2005-03-30,800.96,790.58,800.96,790.19,3389530.0,sz50
298,2005-03-31,788.01,795.67,795.79,783.98,3299889.0,sz50
299,2005-04-01,794.95,822.91,834.56,791.1,7201379.0,sz50
300,2005-04-04,814.59,808.59,818.8,805.85,4581910.0,sz50
301,2005-04-05,806.51,801.89,813.88,800.09,4022180.0,sz50
302,2005-04-06,800.89,816.88,820.86,796.36,5417600.0,sz50
303,2005-04-07,819.03,824.61,840.37,815.22,8194270.0,sz50
304,2005-04-08,824.32,838.06,838.51,818.9,4854739.0,sz50
305,2005-04-11,838.29,830.91,841.64,827.8,5495110.0,sz50
306,2005-04-12,828.41,818.47,830.28,817.89,3213690.0,sz50
307,2005-04-13,826.91,835.63,842.48,826.91,5734969.0,sz50
308,2005-04-14,840.24,826.01,841.17,825.38,4631110.0,sz50
309,2005-04-15,822.13,817.09,822.13,814.98,3656980.0,sz50
310,2005-04-18,814.55,806.39,815.47,803.23,3618389.0,sz50
311,2005-04-19,805.52,809.36,811.07,802.59,3609089.0,sz50
312,2005-04-20,808.62,798.52,808.62,793.9,2911890.0,sz50
313,2005-04-21,796.12,793.45,803.41,790.1,3720089.0,sz50
314,2005-04-22,792.2,794.82,800.16,791.64,3721830.0,sz50
315,2005-04-25,792.94,790.75,794.46,783.6,4026410.0,sz50
316,2005-04-26,789.89,792.3,797.7,784.93,3810019.0,sz50
317,2005-04-27,790.47,782.43,791.22,781.95,4126600.0,sz50
318,2005-04-28,779.7,793.88,797.74,773.38,5350780.0,sz50
319,2005-04-29,793.45,789.73,798.21,786.39,4109539.0,sz50
320,2005-05-09,790.83,775.32,795.09,775.32,3032140.0,sz50
321,2005-05-10,772.61,779.1,780.08,764.85,4223889.0,sz50
322,2005-05-11,778.28,771.59,782.21,770.09,3105300.0,sz50
323,2005-05-12,770.82,753.88,771.57,753.57,4285750.0,sz50
324,2005-05-13,752.32,757.3,768.4,749.84,4818310.0,sz50
325,2005-05-16,754.78,747.87,756.62,742.41,3262009.0,sz50
326,2005-05-17,745.85,750.71,757.88,741.83,3157600.0,sz50
327,2005-05-18,751.56,752.66,760.53,743.9,2943059.0,sz50
328,2005-05-19,752.98,754.78,757.74,742.78,3475080.0,sz50
329,2005-05-20,754.16,753.07,760.02,749.71,2956330.0,sz50
330,2005-05-23,749.83,737.74,749.83,736.47,2602150.0,sz50
331,2005-05-24,734.53,737.35,740.23,726.27,3870230.0,sz50
332,2005-05-25,737.12,737.54,744.52,731.72,2507119.0,sz50
333,2005-05-26,737.1,728.7,741.35,727.24,2354869.0,sz50
334,2005-05-27,726.94,724.52,736.16,723.32,3337230.0,sz50
335,2005-05-30,723.1,729.07,731.86,717.82,2508440.0,sz50
336,2005-05-31,729.89,731.0,737.94,728.45,2920559.0,sz50
337,2005-06-01,730.12,719.03,735.56,717.68,2999509.0,sz50
338,2005-06-02,716.8,701.37,718.51,697.02,4256310.0,sz50
339,2005-06-03,699.42,700.43,706.88,693.55,3341610.0,sz50
340,2005-06-06,699.27,717.21,717.28,693.53,3560219.0,sz50
341,2005-06-07,718.4,713.62,731.75,712.14,4671380.0,sz50
342,2005-06-08,729.8,772.13,775.0,720.4,14244800.0,sz50
343,2005-06-09,774.3,778.58,790.39,762.37,14480800.0,sz50
344,2005-06-10,777.98,766.66,777.98,761.98,10095500.0,sz50
345,2005-06-13,762.0,759.92,765.6,747.42,6756939.0,sz50
346,2005-06-14,761.98,754.55,772.86,753.85,6257419.0,sz50
347,2005-06-15,752.3,745.22,754.46,743.55,4724389.0,sz50
348,2005-06-16,745.2,757.39,757.87,742.96,5083839.0,sz50
349,2005-06-17,761.09,762.18,765.33,756.19,6396260.0,sz50
350,2005-06-20,764.1,780.29,781.81,759.34,8045939.0,sz50
351,2005-06-21,779.89,770.29,779.89,769.31,4617269.0,sz50
352,2005-06-22,768.02,774.15,774.53,766.03,4022900.0,sz50
353,2005-06-23,773.58,768.33,776.21,767.75,3173400.0,sz50
354,2005-06-24,766.6,772.32,772.7,764.42,3815350.0,sz50
355,2005-06-27,776.6,782.38,786.48,776.6,6072550.0,sz50
356,2005-06-28,779.68,775.63,779.68,773.38,3609530.0,sz50
357,2005-06-29,782.57,772.02,782.88,771.42,5250680.0,sz50
358,2005-06-30,770.96,758.72,770.96,755.89,4295350.0,sz50
359,2005-07-01,756.24,748.05,756.24,746.74,3281980.0,sz50
360,2005-07-04,744.29,747.09,747.67,738.32,2952030.0,sz50
361,2005-07-05,743.72,741.21,745.98,736.24,3806800.0,sz50
362,2005-07-06,742.14,734.77,744.08,732.47,2857619.0,sz50
363,2005-07-07,733.87,735.55,739.21,731.65,2444909.0,sz50
364,2005-07-08,733.93,727.56,733.93,725.37,2627790.0,sz50
365,2005-07-11,734.72,726.91,744.93,725.58,3297889.0,sz50
366,2005-07-12,724.16,753.06,756.25,721.85,7264520.0,sz50
367,2005-07-13,751.89,748.55,754.1,745.84,3964950.0,sz50
368,2005-07-14,746.67,753.64,759.27,745.07,4195500.0,sz50
369,2005-07-15,752.86,748.52,757.79,744.93,3338830.0,sz50
370,2005-07-18,746.77,746.92,750.76,743.13,2937650.0,sz50
371,2005-07-19,745.29,747.48,752.14,743.54,3156550.0,sz50
372,2005-07-20,747.59,753.55,755.66,744.99,3900030.0,sz50
373,2005-07-21,753.45,756.98,757.38,750.74,3574119.0,sz50
374,2005-07-22,761.12,768.72,774.8,756.33,10027400.0,sz50
375,2005-07-25,767.3,764.65,770.33,764.16,4065980.0,sz50
376,2005-07-26,764.6,780.75,785.24,764.6,9982260.0,sz50
377,2005-07-27,781.08,792.49,792.74,780.45,7873260.0,sz50
378,2005-07-28,792.55,789.85,797.4,787.86,7084350.0,sz50
379,2005-07-29,788.74,788.63,792.45,785.78,5635019.0,sz50
380,2005-08-01,788.22,790.0,796.52,786.88,4227430.0,sz50
381,2005-08-02,790.31,797.35,797.53,787.82,4606460.0,sz50
382,2005-08-03,798.39,797.74,805.12,797.05,7745970.0,sz50
383,2005-08-04,796.07,795.15,798.53,792.62,4620919.0,sz50
384,2005-08-05,798.2,812.33,812.66,797.88,6853860.0,sz50
385,2005-08-08,814.12,812.72,818.98,811.36,6508900.0,sz50
386,2005-08-09,811.9,814.61,815.12,806.51,5508800.0,sz50
387,2005-08-10,814.67,822.16,822.24,812.88,7003220.0,sz50
388,2005-08-11,822.57,832.24,832.89,821.71,9549260.0,sz50
